customer_id,name,email,phone,account_age_days,city,state,risk_tier
CUST002556,Mark Gonzalez,mark.gonzalez645@outlook.com,468-549-1862,1278,San Jose,MI,MEDIUM
CUST002557,Betty Smith,betty.smith707@gmail.com,314-249-9720,1249,Dallas,PA,MEDIUM
CUST002558,Linda Jackson,linda.jackson18@yahoo.com,900-925-6576,365,Los Angeles,VA,LOW
CUST002559,Sarah Martin,sarah.martin420@hotmail.com,494-374-5830,828,Phoenix,VA,MEDIUM
CUST002560,Matthew Taylor,matthew.taylor305@outlook.com,796-579-8176,379,Dallas,MA,LOW
CUST002561,Anthony Thomas,anthony.thomas337@hotmail.com,972-732-3071,1091,Jacksonville,CA,MEDIUM
CUST002562,Mary Garcia,mary.garcia147@gmail.com,651-963-8581,1527,Dallas,MI,HIGH
CUST002563,Mark Williams,mark.williams840@yahoo.com,506-741-9854,414,Austin,MI,MEDIUM
CUST002564,Mark Williams,mark.williams474@gmail.com,536-968-9669,642,Charlotte,IL,LOW
CUST002565,Betty Brown,betty.brown809@hotmail.com,411-635-9132,1587,Columbus,TX,MEDIUM
CUST002566,Richard Taylor,richard.taylor108@gmail.com,386-943-4565,1337,New York,FL,MEDIUM
CUST002567,Thomas Hernandez,thomas.hernandez771@outlook.com,749-316-2342,1213,Houston,MI,MEDIUM
CUST002568,Anthony Moore,anthony.moore82@hotmail.com,544-790-1186,1711,New York,VA,MEDIUM
CUST002569,Nancy Jackson,nancy.jackson646@yahoo.com,307-655-8667,1211,New York,PA,LOW
CUST002570,Robert Moore,robert.moore883@outlook.com,633-799-4403,482,Columbus,WA,LOW
CUST002571,John Hernandez,john.hernandez763@gmail.com,972-939-8613,1563,New York,WA,HIGH
CUST002572,David Miller,david.miller130@outlook.com,220-964-2991,279,San Jose,FL,MEDIUM
CUST002573,John Smith,john.smith255@yahoo.com,787-685-6036,305,Austin,AZ,LOW
CUST002574,Barbara Brown,barbara.brown250@outlook.com,243-787-1967,1443,Dallas,PA,MEDIUM
CUST002575,Betty Brown,betty.brown877@gmail.com,243-490-6369,154,Charlotte,TX,LOW
CUST002576,Michael Anderson,michael.anderson212@outlook.com,271-551-9698,1046,Houston,OH,MEDIUM
CUST002577,Robert Anderson,robert.anderson81@yahoo.com,906-557-9350,1505,San Jose,OH,MEDIUM
CUST002578,Linda Miller,linda.miller362@yahoo.com,833-261-1116,1313,Philadelphia,NC,LOW
CUST002579,Margaret Wilson,margaret.wilson93@hotmail.com,848-498-8378,1393,Houston,CA,HIGH
CUST002580,David Gonzalez,david.gonzalez841@outlook.com,445-798-8984,1193,Chicago,PA,LOW
CUST002581,Betty Brown,betty.brown104@outlook.com,497-452-7437,1420,San Jose,NY,HIGH
CUST002582,Robert Taylor,robert.taylor933@yahoo.com,682-697-3977,965,New York,AZ,LOW
CUST002583,Sarah Martin,sarah.martin432@outlook.com,619-204-6621,540,Phoenix,TX,MEDIUM
CUST002584,John Gonzalez,john.gonzalez827@hotmail.com,462-270-7753,186,New York,MA,LOW
CUST002585,Karen Anderson,karen.anderson982@hotmail.com,849-409-6484,1126,Columbus,AZ,HIGH
CUST002586,Sandra Martinez,sandra.martinez420@hotmail.com,243-582-3038,106,Houston,NJ,MEDIUM
CUST002587,Sarah Smith,sarah.smith139@outlook.com,419-208-5326,322,San Diego,OH,LOW
CUST002588,Susan Jones,susan.jones957@gmail.com,469-848-5246,1415,Phoenix,GA,LOW
CUST002589,Thomas Jackson,thomas.jackson236@hotmail.com,416-222-7746,1207,Fort Worth,NY,MEDIUM
CUST002590,Jessica Gonzalez,jessica.gonzalez267@gmail.com,783-377-3836,1065,Dallas,WA,LOW
CUST002591,Karen Taylor,karen.taylor466@hotmail.com,527-972-6744,259,Columbus,VA,LOW
CUST002592,Anthony Hernandez,anthony.hernandez551@outlook.com,339-702-3019,958,Phoenix,MA,LOW
CUST002593,James Wilson,james.wilson826@gmail.com,308-975-7287,1748,Columbus,AZ,LOW
CUST002594,Matthew Johnson,matthew.johnson208@hotmail.com,413-804-9255,1586,Dallas,MA,LOW
CUST002595,Thomas Thomas,thomas.thomas211@outlook.com,653-867-6884,1078,Houston,VA,LOW
CUST002596,Michael Gonzalez,michael.gonzalez291@outlook.com,660-214-5113,223,Houston,VA,LOW
CUST002597,Karen Smith,karen.smith638@gmail.com,557-397-9399,1721,Austin,AZ,MEDIUM
CUST002598,James Garcia,james.garcia559@yahoo.com,605-336-6712,571,Fort Worth,TX,LOW
CUST002599,Sandra Rodriguez,sandra.rodriguez70@yahoo.com,438-287-1570,1513,Austin,PA,MEDIUM
CUST002600,Joseph Jones,joseph.jones8@hotmail.com,976-486-2086,70,New York,VA,HIGH
CUST002601,Jessica Jackson,jessica.jackson859@hotmail.com,302-778-4524,356,Phoenix,PA,LOW
CUST002602,Anthony Moore,anthony.moore659@gmail.com,260-836-8908,1493,San Jose,IL,LOW
CUST002603,Christopher Jones,christopher.jones148@hotmail.com,757-676-1461,1232,Jacksonville,VA,MEDIUM
CUST002604,Jessica Jones,jessica.jones763@outlook.com,461-788-7666,449,Chicago,TX,LOW
CUST002605,John Thomas,john.thomas863@hotmail.com,347-389-5745,58,Phoenix,AZ,HIGH
CUST002606,Christopher Miller,christopher.miller177@outlook.com,302-310-9742,1726,San Jose,NY,LOW
CUST002607,Michael Martinez,michael.martinez392@outlook.com,301-904-7250,470,New York,GA,LOW
CUST002608,Robert Moore,robert.moore409@outlook.com,911-868-3782,144,Charlotte,MA,LOW
CUST002609,Matthew Johnson,matthew.johnson33@hotmail.com,998-442-7404,1673,San Antonio,VA,LOW
CUST002610,John Jackson,john.jackson370@yahoo.com,619-756-1510,50,Philadelphia,GA,MEDIUM
CUST002611,Karen Hernandez,karen.hernandez31@gmail.com,298-706-4987,309,Philadelphia,WA,MEDIUM
CUST002612,James Smith,james.smith818@outlook.com,421-830-8560,213,Houston,WA,LOW
CUST002613,Christopher Anderson,christopher.anderson176@yahoo.com,295-311-4345,1137,Columbus,OH,MEDIUM
CUST002614,Mary Taylor,mary.taylor484@gmail.com,870-599-9120,321,Chicago,CA,LOW
CUST002615,Betty Rodriguez,betty.rodriguez324@hotmail.com,961-617-2832,1045,Los Angeles,MI,LOW
CUST002616,Sarah Williams,sarah.williams486@gmail.com,665-462-6019,531,San Antonio,NY,LOW
CUST002617,Anthony Davis,anthony.davis778@hotmail.com,500-334-4009,768,Chicago,CA,HIGH
CUST002618,Richard Smith,richard.smith148@hotmail.com,385-419-5421,1576,Los Angeles,TX,HIGH
CUST002619,Sandra Smith,sandra.smith598@hotmail.com,512-959-8308,1663,Columbus,GA,LOW
CUST002620,Richard Martin,richard.martin24@yahoo.com,890-387-7892,1343,Austin,PA,LOW
CUST002621,Patricia Davis,patricia.davis946@yahoo.com,681-618-2292,1364,San Diego,MI,LOW
CUST002622,Lisa Moore,lisa.moore25@yahoo.com,476-553-6883,1226,Dallas,PA,LOW
CUST002623,Richard Johnson,richard.johnson135@gmail.com,308-788-2809,684,Charlotte,NC,MEDIUM
CUST002624,Sandra Williams,sandra.williams175@outlook.com,753-614-5678,1530,San Jose,WA,MEDIUM
CUST002625,Mark Wilson,mark.wilson262@outlook.com,769-638-9416,1411,San Antonio,TX,LOW
CUST002626,Joseph Gonzalez,joseph.gonzalez61@gmail.com,712-738-5411,668,San Diego,IL,LOW
CUST002627,Thomas Davis,thomas.davis449@gmail.com,778-312-1532,1034,Phoenix,MI,MEDIUM
CUST002628,Robert Williams,robert.williams448@hotmail.com,244-251-7613,1199,Jacksonville,VA,MEDIUM
CUST002629,Sandra Miller,sandra.miller403@yahoo.com,402-533-4775,600,Dallas,IL,MEDIUM
CUST002630,Susan Rodriguez,susan.rodriguez460@gmail.com,716-361-2921,488,San Jose,NC,MEDIUM
CUST002631,David Rodriguez,david.rodriguez443@yahoo.com,351-931-1159,374,Los Angeles,TX,LOW
CUST002632,Lisa Thomas,lisa.thomas703@yahoo.com,214-567-6387,33,Charlotte,FL,LOW
CUST002633,James Johnson,james.johnson22@gmail.com,761-731-7175,539,Fort Worth,IL,HIGH
CUST002634,Daniel Gonzalez,daniel.gonzalez465@yahoo.com,807-313-1079,36,Dallas,NC,MEDIUM
CUST002635,Matthew Jackson,matthew.jackson93@gmail.com,458-321-7655,1664,New York,NY,MEDIUM
CUST002636,Margaret Williams,margaret.williams394@yahoo.com,440-342-9101,442,Charlotte,GA,HIGH
CUST002637,Anthony Jackson,anthony.jackson690@outlook.com,957-933-1732,825,New York,NC,HIGH
CUST002638,David Martinez,david.martinez557@gmail.com,760-635-8864,558,San Antonio,FL,LOW
CUST002639,Mary Smith,mary.smith944@hotmail.com,900-424-5080,919,Los Angeles,MA,LOW
CUST002640,Lisa Davis,lisa.davis976@outlook.com,284-298-9575,204,Philadelphia,CA,HIGH
CUST002641,Karen Moore,karen.moore662@hotmail.com,910-465-6402,1056,Chicago,WA,MEDIUM
CUST002642,Betty Martinez,betty.martinez154@gmail.com,393-851-5256,1678,Columbus,NJ,LOW
CUST002643,John Lopez,john.lopez209@hotmail.com,980-444-5550,875,San Antonio,NY,MEDIUM
CUST002644,David Gonzalez,david.gonzalez967@hotmail.com,490-795-5478,1797,San Antonio,OH,MEDIUM
CUST002645,Robert Johnson,robert.johnson98@gmail.com,763-341-5374,1348,Jacksonville,NY,LOW
CUST002646,Daniel Moore,daniel.moore933@gmail.com,905-719-3493,312,Austin,FL,MEDIUM
CUST002647,Joseph Martin,joseph.martin945@hotmail.com,201-352-7407,318,New York,NC,LOW
CUST002648,Thomas Williams,thomas.williams509@hotmail.com,905-532-3227,987,Houston,WA,LOW
CUST002649,Christopher Miller,christopher.miller422@hotmail.com,363-427-6643,960,New York,NY,LOW
CUST002650,John Garcia,john.garcia635@gmail.com,990-773-3285,1159,Jacksonville,PA,LOW
CUST002651,Sarah Brown,sarah.brown704@outlook.com,271-843-3894,1640,Austin,PA,LOW
CUST002652,Charles Smith,charles.smith294@outlook.com,317-232-1996,981,San Jose,TX,LOW
CUST002653,Mary Rodriguez,mary.rodriguez437@outlook.com,224-255-2396,291,Dallas,FL,MEDIUM
CUST002654,Robert Anderson,robert.anderson89@gmail.com,291-940-3879,440,Charlotte,TX,MEDIUM
CUST002655,Lisa Wilson,lisa.wilson71@hotmail.com,291-328-1481,1371,Charlotte,IL,MEDIUM
CUST002656,Daniel Lopez,daniel.lopez12@outlook.com,953-639-8130,1568,Philadelphia,FL,HIGH
CUST002657,Sandra Rodriguez,sandra.rodriguez320@outlook.com,942-247-6004,1371,Chicago,MA,LOW
CUST002658,Joseph Wilson,joseph.wilson225@hotmail.com,592-225-2754,1303,Los Angeles,PA,LOW
CUST002659,James Lopez,james.lopez512@yahoo.com,949-516-9057,1761,Chicago,IL,LOW
CUST002660,Barbara Moore,barbara.moore985@outlook.com,285-702-7714,1125,Chicago,TX,LOW
CUST002661,Matthew Brown,matthew.brown768@yahoo.com,669-884-4002,837,San Diego,NY,MEDIUM
CUST002662,Richard Wilson,richard.wilson721@outlook.com,559-915-7556,342,Columbus,TX,LOW
CUST002663,John Martin,john.martin901@outlook.com,618-758-8241,1075,Columbus,AZ,LOW
CUST002664,Betty Martin,betty.martin301@outlook.com,678-282-3615,1214,New York,NJ,LOW
CUST002665,Barbara Smith,barbara.smith38@outlook.com,311-722-5969,1055,San Jose,GA,LOW
CUST002666,Robert Jones,robert.jones241@hotmail.com,478-414-6039,139,Phoenix,VA,MEDIUM
CUST002667,Mark Gonzalez,mark.gonzalez561@yahoo.com,313-354-2423,718,Fort Worth,NJ,MEDIUM
CUST002668,Anthony Rodriguez,anthony.rodriguez620@hotmail.com,367-565-5207,1207,Fort Worth,TX,LOW
CUST002669,Richard Rodriguez,richard.rodriguez821@hotmail.com,858-290-3027,237,Austin,VA,MEDIUM
CUST002670,Jessica Miller,jessica.miller560@gmail.com,743-350-8595,540,New York,AZ,HIGH
CUST002671,Susan Davis,susan.davis315@yahoo.com,545-893-5710,1054,Columbus,AZ,MEDIUM
CUST002672,Betty Garcia,betty.garcia742@gmail.com,740-729-5542,1231,Fort Worth,OH,MEDIUM
CUST002673,James Gonzalez,james.gonzalez415@hotmail.com,992-218-6690,1764,Los Angeles,AZ,LOW
CUST002674,Mary Garcia,mary.garcia94@yahoo.com,579-518-4212,1374,Jacksonville,IL,LOW
CUST002675,Betty Garcia,betty.garcia254@gmail.com,321-925-7577,134,Phoenix,MI,HIGH
CUST002676,Thomas Wilson,thomas.wilson5@yahoo.com,708-345-2646,1491,Jacksonville,NJ,MEDIUM
CUST002677,Richard Johnson,richard.johnson60@yahoo.com,367-263-4303,245,San Jose,GA,MEDIUM
CUST002678,Anthony Jackson,anthony.jackson638@gmail.com,282-291-5522,96,New York,FL,LOW
CUST002679,Sandra Thomas,sandra.thomas833@gmail.com,446-309-9132,1560,Los Angeles,MI,MEDIUM
CUST002680,Matthew Moore,matthew.moore425@gmail.com,999-967-2719,1320,Fort Worth,OH,LOW
CUST002681,Matthew Lopez,matthew.lopez701@gmail.com,939-719-5233,231,San Jose,NJ,LOW
CUST002682,Margaret Anderson,margaret.anderson842@hotmail.com,573-209-2973,187,Houston,GA,LOW
CUST002683,Linda Hernandez,linda.hernandez543@yahoo.com,923-322-1370,997,Charlotte,TX,MEDIUM
CUST002684,Thomas Anderson,thomas.anderson536@gmail.com,682-340-8667,1256,Fort Worth,NY,HIGH
CUST002685,Linda Anderson,linda.anderson115@outlook.com,308-636-1450,1161,Jacksonville,NC,LOW
CUST002686,Matthew Martin,matthew.martin482@yahoo.com,332-407-7294,544,San Diego,GA,LOW
CUST002687,Sarah Miller,sarah.miller497@hotmail.com,432-241-8330,888,Dallas,AZ,LOW
CUST002688,Mark Smith,mark.smith187@hotmail.com,760-215-9995,780,Fort Worth,PA,MEDIUM
CUST002689,Margaret Taylor,margaret.taylor33@gmail.com,373-866-5208,1400,Columbus,IL,LOW
CUST002690,Betty Jones,betty.jones219@outlook.com,390-366-2991,830,San Jose,NY,MEDIUM
CUST002691,Karen Gonzalez,karen.gonzalez565@hotmail.com,666-465-7527,1394,San Diego,NY,MEDIUM
CUST002692,Betty Anderson,betty.anderson699@hotmail.com,267-647-2939,533,San Jose,AZ,LOW
CUST002693,Daniel Jones,daniel.jones92@hotmail.com,256-953-2891,1747,San Antonio,MA,LOW
CUST002694,Anthony Jones,anthony.jones398@gmail.com,204-691-1158,475,Houston,PA,LOW
CUST002695,Anthony Taylor,anthony.taylor786@hotmail.com,360-488-4471,1469,Jacksonville,VA,LOW
CUST002696,Karen Moore,karen.moore887@yahoo.com,791-340-5727,1139,Columbus,IL,MEDIUM
CUST002697,John Davis,john.davis25@gmail.com,508-309-7964,1260,Fort Worth,WA,LOW
CUST002698,Anthony Smith,anthony.smith324@yahoo.com,247-350-2653,784,Charlotte,CA,MEDIUM
CUST002699,Jessica Lopez,jessica.lopez782@outlook.com,915-497-7623,1490,Fort Worth,FL,LOW
CUST002700,Nancy Martin,nancy.martin884@hotmail.com,438-517-2486,221,New York,PA,LOW
CUST002701,Anthony Brown,anthony.brown902@hotmail.com,710-630-5252,1604,Chicago,GA,MEDIUM
CUST002702,Anthony Jackson,anthony.jackson807@outlook.com,325-527-8740,535,Dallas,PA,LOW
CUST002703,Lisa Brown,lisa.brown141@gmail.com,659-704-6398,1683,Los Angeles,TX,LOW
CUST002704,Charles Lopez,charles.lopez784@outlook.com,718-300-6592,771,Phoenix,TX,MEDIUM
CUST002705,Margaret Johnson,margaret.johnson781@outlook.com,364-432-7280,68,Chicago,IL,LOW
CUST002706,Susan Lopez,susan.lopez791@hotmail.com,632-991-8578,989,Chicago,NY,LOW
CUST002707,John Anderson,john.anderson105@gmail.com,671-408-2001,1723,Dallas,GA,LOW
CUST002708,Barbara Gonzalez,barbara.gonzalez825@hotmail.com,972-867-8875,1118,Austin,WA,LOW
CUST002709,Jessica Johnson,jessica.johnson222@gmail.com,698-525-6028,497,Dallas,NY,LOW
CUST002710,Mark Anderson,mark.anderson304@gmail.com,508-715-6313,1475,San Diego,NJ,LOW
CUST002711,Richard Johnson,richard.johnson166@yahoo.com,540-465-7462,1433,Dallas,OH,LOW
CUST002712,Mark Anderson,mark.anderson191@hotmail.com,246-659-7825,907,Phoenix,TX,LOW
CUST002713,Joseph Gonzalez,joseph.gonzalez700@yahoo.com,347-689-2107,1790,Columbus,VA,LOW
CUST002714,David Miller,david.miller745@outlook.com,687-627-3266,763,San Jose,TX,LOW
CUST002715,Mark Taylor,mark.taylor442@outlook.com,821-253-7659,1405,Jacksonville,NY,LOW
CUST002716,Thomas Taylor,thomas.taylor403@yahoo.com,380-258-6482,1627,Philadelphia,WA,LOW
CUST002717,William Smith,william.smith356@gmail.com,903-737-3372,1001,Houston,MI,MEDIUM
CUST002718,Lisa Williams,lisa.williams980@hotmail.com,810-660-8029,557,Fort Worth,NY,LOW
CUST002719,Michael Hernandez,michael.hernandez422@outlook.com,259-954-8760,1054,San Jose,MA,MEDIUM
CUST002720,Jessica Hernandez,jessica.hernandez353@hotmail.com,362-646-2261,1231,Jacksonville,AZ,LOW
CUST002721,Linda Taylor,linda.taylor266@yahoo.com,385-688-4441,1791,San Antonio,VA,LOW
CUST002722,Joseph Miller,joseph.miller185@gmail.com,923-380-3874,1347,Chicago,GA,LOW
CUST002723,Patricia Williams,patricia.williams856@outlook.com,579-866-9029,902,San Jose,CA,MEDIUM
CUST002724,Patricia Wilson,patricia.wilson169@gmail.com,998-501-3582,1293,Charlotte,NC,LOW
CUST002725,Patricia Martinez,patricia.martinez275@outlook.com,790-766-4812,96,Philadelphia,TX,LOW
CUST002726,Anthony Wilson,anthony.wilson979@gmail.com,412-798-3935,413,New York,MA,LOW
CUST002727,Lisa Wilson,lisa.wilson985@gmail.com,297-472-4020,1419,San Antonio,IL,MEDIUM
CUST002728,Anthony Williams,anthony.williams63@outlook.com,759-225-2170,952,San Diego,MA,LOW
CUST002729,Sandra Miller,sandra.miller826@gmail.com,609-398-8301,1624,New York,MA,LOW
CUST002730,Nancy Smith,nancy.smith964@gmail.com,498-797-4248,457,Chicago,OH,MEDIUM
CUST002731,Jennifer Rodriguez,jennifer.rodriguez939@hotmail.com,585-791-4667,1776,Los Angeles,AZ,MEDIUM
CUST002732,Jennifer Jackson,jennifer.jackson286@outlook.com,643-447-1087,1135,Houston,MI,LOW
CUST002733,Lisa Gonzalez,lisa.gonzalez775@hotmail.com,466-262-3560,746,San Jose,VA,MEDIUM
CUST002734,Anthony Moore,anthony.moore333@gmail.com,915-818-4587,1541,San Jose,FL,LOW
CUST002735,Joseph Garcia,joseph.garcia777@outlook.com,384-753-2425,357,Charlotte,MI,LOW
CUST002736,Anthony Gonzalez,anthony.gonzalez228@hotmail.com,867-248-5890,1611,San Jose,AZ,MEDIUM
CUST002737,Mary Jones,mary.jones851@outlook.com,935-629-8414,839,Austin,PA,LOW
CUST002738,Joseph Garcia,joseph.garcia567@hotmail.com,564-410-9015,572,San Jose,VA,HIGH
CUST002739,Charles Lopez,charles.lopez24@outlook.com,940-200-9284,1789,Dallas,OH,LOW
CUST002740,Anthony Smith,anthony.smith429@outlook.com,572-971-7763,1763,Columbus,NY,LOW
CUST002741,Mary Moore,mary.moore11@gmail.com,778-375-1761,369,Chicago,WA,LOW
CUST002742,Mark Lopez,mark.lopez796@hotmail.com,443-834-1533,602,Phoenix,NC,MEDIUM
CUST002743,Sandra Johnson,sandra.johnson599@yahoo.com,377-360-6709,424,Houston,FL,LOW
CUST002744,James Garcia,james.garcia251@hotmail.com,268-241-3522,1688,Philadelphia,MA,HIGH
CUST002745,Betty Hernandez,betty.hernandez353@gmail.com,316-833-4706,721,Phoenix,PA,HIGH
CUST002746,Nancy Johnson,nancy.johnson232@outlook.com,794-716-5666,1453,Fort Worth,FL,MEDIUM
CUST002747,Michael Davis,michael.davis198@yahoo.com,501-452-7457,364,San Jose,OH,LOW
CUST002748,James Moore,james.moore28@hotmail.com,777-964-9820,1351,Houston,CA,LOW
CUST002749,Anthony Rodriguez,anthony.rodriguez771@hotmail.com,292-365-1942,939,Fort Worth,PA,MEDIUM
CUST002750,Richard Hernandez,richard.hernandez930@yahoo.com,257-320-3337,527,San Diego,OH,LOW
CUST002751,John Thomas,john.thomas471@hotmail.com,802-580-5552,357,Los Angeles,MA,LOW
CUST002752,Richard Garcia,richard.garcia610@hotmail.com,856-295-4328,947,Philadelphia,MI,LOW
CUST002753,Charles Jones,charles.jones186@outlook.com,657-277-4753,234,San Diego,PA,LOW
CUST002754,Lisa Gonzalez,lisa.gonzalez132@outlook.com,480-684-6218,339,Austin,AZ,MEDIUM
CUST002755,Christopher Gonzalez,christopher.gonzalez258@outlook.com,305-345-1416,1301,San Antonio,CA,MEDIUM
CUST002756,Betty Davis,betty.davis28@gmail.com,784-807-3594,1381,Jacksonville,MA,MEDIUM
CUST002757,Mark Rodriguez,mark.rodriguez323@yahoo.com,476-262-4130,370,Jacksonville,CA,LOW
CUST002758,Barbara Davis,barbara.davis881@hotmail.com,563-210-6206,222,Phoenix,FL,HIGH
CUST002759,Matthew Jones,matthew.jones103@gmail.com,506-443-1808,1089,Columbus,GA,MEDIUM
CUST002760,Sandra Jackson,sandra.jackson473@yahoo.com,467-677-3078,796,Jacksonville,VA,LOW
CUST002761,Margaret Jones,margaret.jones158@gmail.com,713-758-4870,1480,Columbus,IL,HIGH
CUST002762,Betty Hernandez,betty.hernandez718@gmail.com,804-384-1121,649,Fort Worth,NC,MEDIUM
CUST002763,Jessica Johnson,jessica.johnson442@outlook.com,849-591-4248,457,Charlotte,FL,LOW
CUST002764,Charles Jackson,charles.jackson572@outlook.com,562-297-6864,1817,San Jose,NY,LOW
CUST002765,David Anderson,david.anderson734@hotmail.com,643-481-1939,1094,Philadelphia,NJ,MEDIUM
CUST002766,Betty Lopez,betty.lopez753@yahoo.com,956-754-3814,1616,Philadelphia,VA,MEDIUM
CUST002767,Daniel Thomas,daniel.thomas139@outlook.com,376-218-9321,575,San Antonio,GA,LOW
CUST002768,Nancy Jackson,nancy.jackson798@yahoo.com,571-512-4550,1795,Fort Worth,NJ,LOW
CUST002769,Lisa Lopez,lisa.lopez83@outlook.com,372-768-3605,383,Chicago,AZ,LOW
CUST002770,James Brown,james.brown547@yahoo.com,561-946-7647,374,Fort Worth,MA,LOW
CUST002771,Joseph Garcia,joseph.garcia566@outlook.com,393-803-5127,399,Austin,NY,LOW
CUST002772,Margaret Garcia,margaret.garcia812@yahoo.com,451-480-2428,618,San Jose,MI,LOW
CUST002773,Karen Smith,karen.smith807@gmail.com,820-919-7840,837,Chicago,AZ,HIGH
CUST002774,Joseph Johnson,joseph.johnson138@outlook.com,608-200-5297,1731,Charlotte,PA,LOW
CUST002775,Charles Lopez,charles.lopez441@yahoo.com,389-268-8818,1742,Phoenix,NJ,LOW
CUST002776,James Davis,james.davis630@gmail.com,251-955-2382,1207,Houston,FL,LOW
CUST002777,Matthew Miller,matthew.miller552@yahoo.com,337-364-5880,1742,San Diego,CA,LOW
CUST002778,Charles Davis,charles.davis392@gmail.com,911-247-7879,73,Charlotte,NC,LOW
CUST002779,Joseph Thomas,joseph.thomas675@gmail.com,528-609-5603,849,Los Angeles,MA,HIGH
CUST002780,Lisa Wilson,lisa.wilson851@gmail.com,685-646-3126,830,Phoenix,FL,HIGH
CUST002781,Thomas Lopez,thomas.lopez11@gmail.com,786-533-4739,978,Chicago,FL,LOW
CUST002782,Susan Williams,susan.williams456@outlook.com,874-350-4652,1408,Los Angeles,FL,LOW
CUST002783,Betty Wilson,betty.wilson118@gmail.com,858-832-5243,609,Jacksonville,CA,MEDIUM
CUST002784,Elizabeth Jones,elizabeth.jones962@yahoo.com,932-301-7374,744,Phoenix,MA,LOW
CUST002785,Patricia Miller,patricia.miller471@yahoo.com,675-681-7362,1101,Philadelphia,GA,MEDIUM
CUST002786,Mark Johnson,mark.johnson433@yahoo.com,457-818-5789,398,San Jose,NY,LOW
CUST002787,Mark Wilson,mark.wilson829@gmail.com,684-535-6573,234,Dallas,NC,MEDIUM
CUST002788,James Williams,james.williams856@outlook.com,834-830-4093,383,Phoenix,VA,LOW
CUST002789,Mary Garcia,mary.garcia294@yahoo.com,655-515-5368,1610,Phoenix,CA,MEDIUM
CUST002790,Jennifer Davis,jennifer.davis276@hotmail.com,638-999-6492,1660,Houston,NC,MEDIUM
CUST002791,Charles Rodriguez,charles.rodriguez460@gmail.com,369-567-5807,1612,Dallas,PA,HIGH
CUST002792,Linda Gonzalez,linda.gonzalez863@yahoo.com,628-772-1679,605,Jacksonville,GA,LOW
CUST002793,Michael Taylor,michael.taylor445@hotmail.com,264-868-1198,36,San Jose,PA,LOW
CUST002794,Thomas Hernandez,thomas.hernandez641@hotmail.com,693-959-5389,387,Los Angeles,OH,HIGH
CUST002795,William Davis,william.davis329@gmail.com,233-795-4610,1006,Dallas,CA,LOW
CUST002796,Nancy Wilson,nancy.wilson52@hotmail.com,700-863-7726,1539,Los Angeles,IL,LOW
CUST002797,Joseph Taylor,joseph.taylor980@hotmail.com,482-417-8488,134,San Antonio,VA,MEDIUM
CUST002798,John Moore,john.moore771@outlook.com,867-559-7809,555,Charlotte,OH,MEDIUM
CUST002799,Robert Gonzalez,robert.gonzalez774@yahoo.com,613-766-2100,783,Austin,IL,HIGH
CUST002800,John Taylor,john.taylor382@gmail.com,261-352-8418,1003,Charlotte,VA,LOW
CUST002801,Charles Brown,charles.brown12@hotmail.com,542-241-8445,1360,Columbus,AZ,MEDIUM
CUST002802,Richard Smith,richard.smith298@yahoo.com,572-621-8018,98,Philadelphia,MA,LOW
CUST002803,Linda Davis,linda.davis455@hotmail.com,635-806-9342,533,Houston,NY,MEDIUM
CUST002804,Jessica Anderson,jessica.anderson682@yahoo.com,222-614-8716,1465,Fort Worth,MA,LOW
CUST002805,Sarah Jones,sarah.jones188@yahoo.com,630-620-8788,1206,Austin,IL,LOW
CUST002806,Karen Smith,karen.smith790@outlook.com,720-862-9307,912,Philadelphia,FL,MEDIUM
CUST002807,Matthew Hernandez,matthew.hernandez693@gmail.com,596-682-4362,1202,San Antonio,FL,LOW
CUST002808,Nancy Garcia,nancy.garcia714@outlook.com,609-224-6159,1665,Austin,PA,LOW
CUST002809,Margaret Martinez,margaret.martinez585@yahoo.com,342-320-8461,150,Phoenix,NJ,MEDIUM
CUST002810,Susan Williams,susan.williams559@outlook.com,899-940-8254,90,San Antonio,OH,LOW
CUST002811,Jennifer Johnson,jennifer.johnson781@gmail.com,611-981-3668,1213,Charlotte,NJ,LOW
CUST002812,Jessica Miller,jessica.miller967@yahoo.com,985-721-2312,1408,San Jose,AZ,MEDIUM
CUST002813,Sandra Garcia,sandra.garcia503@gmail.com,775-357-7859,1468,Philadelphia,MA,LOW
CUST002814,Matthew Davis,matthew.davis475@gmail.com,668-955-1099,1123,San Antonio,AZ,LOW
CUST002815,Karen Rodriguez,karen.rodriguez176@outlook.com,801-498-3584,91,Houston,VA,HIGH
CUST002816,Charles Moore,charles.moore704@yahoo.com,289-890-4889,699,Phoenix,NJ,HIGH
CUST002817,Karen Smith,karen.smith116@hotmail.com,567-993-7857,950,New York,OH,MEDIUM
CUST002818,Jennifer Williams,jennifer.williams632@hotmail.com,751-649-4110,34,Philadelphia,IL,MEDIUM
CUST002819,Thomas Garcia,thomas.garcia982@hotmail.com,437-774-9398,1550,Fort Worth,IL,HIGH
CUST002820,Betty Davis,betty.davis832@gmail.com,914-350-2234,984,Jacksonville,NC,LOW
CUST002821,Susan Thomas,susan.thomas515@gmail.com,595-849-7175,1342,Phoenix,NJ,LOW
CUST002822,Nancy Brown,nancy.brown352@gmail.com,305-588-5138,1611,San Jose,MA,HIGH
CUST002823,Nancy Jones,nancy.jones923@gmail.com,536-201-4272,949,Fort Worth,NY,LOW
